  cell  ,E,W,N,S
"(69, 70)",1,1,0,0
"(70, 70)",1,0,0,1
"(71, 70)",1,0,1,0
"(72, 70)",0,0,0,1
"(73, 70)",0,1,1,0
"(74, 70)",0,1,0,1
"(75, 70)",1,0,1,0
"(1, 71)",1,1,0,0
"(2, 71)",0,1,0,1
"(3, 71)",0,0,1,1
"(4, 71)",1,0,1,0
"(5, 71)",1,1,0,0
"(6, 71)",1,1,0,0
"(7, 71)",1,1,0,0
"(8, 71)",1,0,0,1
"(9, 71)",0,0,1,1
"(10, 71)",1,0,1,1
"(11, 71)",0,1,1,0
"(12, 71)",0,0,0,1
"(13, 71)",0,1,1,1
"(14, 71)",0,0,1,1
"(15, 71)",1,0,1,0
"(16, 71)",0,1,0,1
"(17, 71)",0,1,1,0
"(18, 71)",1,0,0,0
"(19, 71)",0,1,0,1
"(20, 71)",0,0,1,1
"(21, 71)",0,1,1,0
"(22, 71)",0,1,0,1
"(23, 71)",1,0,1,1
"(24, 71)",1,0,1,0
"(25, 71)",0,1,0,1
"(26, 71)",0,0,1,1
"(27, 71)",0,0,1,1
"(28, 71)",1,0,1,0
"(29, 71)",0,1,0,0
"(30, 71)",1,1,0,0
"(31, 71)",1,0,0,1
"(32, 71)",0,1,1,0
"(33, 71)",1,0,0,1
"(34, 71)",0,1,1,0
"(35, 71)",1,0,0,1
"(36, 71)",0,0,1,1
"(37, 71)",0,0,1,1
"(38, 71)",0,1,1,0
"(39, 71)",1,1,0,0
"(40, 71)",1,1,0,0
"(41, 71)",1,1,0,1
"(42, 71)",1,0,1,0
"(43, 71)",0,1,0,1
"(44, 71)",1,0,1,0
"(45, 71)",1,1,0,0
"(46, 71)",0,1,0,1
"(47, 71)",0,0,1,1
"(48, 71)",0,0,1,1
"(49, 71)",0,0,1,1
"(50, 71)",0,1,1,0
"(51, 71)",1,0,0,1
"(52, 71)",0,0,1,1
"(53, 71)",1,0,1,1
"(54, 71)",0,1,1,0
"(55, 71)",1,1,0,0
"(56, 71)",1,0,0,1
"(57, 71)",0,1,1,0
"(58, 71)",1,1,0,0
"(59, 71)",1,0,0,1
"(60, 71)",0,1,1,0
"(61, 71)",1,1,0,1
"(62, 71)",1,0,1,0
"(63, 71)",1,0,0,1
"(64, 71)",1,1,1,0
"(65, 71)",1,1,0,0
"(66, 71)",0,1,0,1
"(67, 71)",1,0,1,0
"(68, 71)",1,1,0,0
"(69, 71)",1,1,0,0
"(70, 71)",1,1,0,0
"(71, 71)",0,1,0,1
"(72, 71)",0,0,1,1
"(73, 71)",0,0,1,1
"(74, 71)",1,0,1,0
"(75, 71)",1,1,0,0
"(1, 72)",0,1,0,1
"(2, 72)",0,0,1,1
"(3, 72)",1,0,1,0
"(4, 72)",1,1,0,0
"(5, 72)",0,1,0,1
"(6, 72)",0,1,1,0
"(7, 72)",1,1,0,0
"(8, 72)",0,1,0,1
"(9, 72)",1,0,1,0
"(10, 72)",0,1,0,1
"(11, 72)",0,0,1,1
"(12, 72)",0,0,1,1
"(13, 72)",0,0,1,1
"(14, 72)",0,0,1,1
"(15, 72)",1,1,1,1
"(16, 72)",0,0,1,0
"(17, 72)",1,0,0,1
"(18, 72)",1,1,1,0
"(19, 72)",1,0,0,1
"(20, 72)",0,0,1,1
"(21, 72)",0,0,1,1
"(22, 72)",1,0,1,1
"(23, 72)",0,1,1,0
"(24, 72)",1,1,0,0
"(25, 72)",1,0,0,1
"(26, 72)",0,0,1,1
"(27, 72)",1,0,1,0
"(28, 72)",0,1,0,1
"(29, 72)",1,0,1,0
"(30, 72)",1,1,0,0
"(31, 72)",1,1,0,0
"(32, 72)",0,0,0,1
"(33, 72)",1,1,1,0
"(34, 72)",1,0,0,1
"(35, 72)",0,1,1,0
"(36, 72)",1,0,0,1
"(37, 72)",1,0,1,0
"(38, 72)",0,0,0,1
"(39, 72)",1,1,1,0
"(40, 72)",1,1,0,0
"(41, 72)",1,1,0,0
"(42, 72)",0,1,0,1
"(43, 72)",1,0,1,0
"(44, 72)",1,1,0,0
"(45, 72)",0,1,0,1
"(46, 72)",0,0,1,1
"(47, 72)",1,0,1,0
"(48, 72)",1,0,0,1
"(49, 72)",1,0,1,0
"(50, 72)",1,0,0,0
"(51, 72)",1,1,0,0
"(52, 72)",1,0,0,0
"(53, 72)",0,1,0,1
"(54, 72)",1,0,1,0
"(55, 72)",0,1,0,1
"(56, 72)",0,1,1,0
"(57, 72)",1,0,0,0
"(58, 72)",1,1,0,0
"(59, 72)",0,1,0,1
"(60, 72)",1,0,1,0
"(61, 72)",0,1,0,0
"(62, 72)",1,1,0,1
"(63, 72)",0,1,1,0
"(64, 72)",0,1,0,1
"(65, 72)",0,1,1,0
"(66, 72)",1,0,0,0
"(67, 72)",0,1,0,1
"(68, 72)",0,1,1,0
"(69, 72)",0,1,0,1
"(70, 72)",0,1,1,0
"(71, 72)",1,0,0,1
"(72, 72)",0,0,1,1
"(73, 72)",1,0,1,0
"(74, 72)",1,1,0,0
"(75, 72)",1,1,0,0
"(1, 73)",1,0,0,1
"(2, 73)",0,0,1,1
"(3, 73)",0,1,1,0
"(4, 73)",1,1,0,1
"(5, 73)",1,0,1,0
"(6, 73)",1,0,0,0
"(7, 73)",0,1,0,1
"(8, 73)",1,0,1,0
"(9, 73)",1,1,0,0
"(10, 73)",0,0,0,1
"(11, 73)",1,0,1,1
"(12, 73)",0,0,1,1
"(13, 73)",1,0,1,0
"(14, 73)",1,0,0,1
"(15, 73)",0,1,1,0
"(16, 73)",1,0,0,1
"(17, 73)",0,1,1,0
"(18, 73)",0,1,0,1
"(19, 73)",0,1,1,0
"(20, 73)",0,0,0,1
"(21, 73)",1,0,1,0
"(22, 73)",1,1,0,0
"(23, 73)",0,0,0,1
"(24, 73)",0,1,1,0
"(25, 73)",1,1,0,0
"(26, 73)",1,0,0,0
"(27, 73)",1,1,0,0
"(28, 73)",1,0,0,1
"(29, 73)",0,1,1,0
"(30, 73)",1,1,0,0
"(31, 73)",0,1,0,1
"(32, 73)",1,0,1,0
"(33, 73)",1,1,0,1
"(34, 73)",0,1,1,1
"(35, 73)",0,0,1,1
"(36, 73)",0,1,1,0
"(37, 73)",0,1,0,1
"(38, 73)",0,0,1,1
"(39, 73)",1,1,1,0
"(40, 73)",1,1,0,0
"(41, 73)",0,1,0,0
"(42, 73)",1,0,0,1
"(43, 73)",0,1,1,0
"(44, 73)",1,1,0,0
"(45, 73)",1,0,0,1
"(46, 73)",0,0,1,1
"(47, 73)",0,1,1,0
"(48, 73)",1,1,0,0
"(49, 73)",0,1,0,1
"(50, 73)",1,1,1,0
"(51, 73)",1,1,0,0
"(52, 73)",1,1,0,1
"(53, 73)",1,0,1,0
"(54, 73)",0,1,0,1
"(55, 73)",1,0,1,0
"(56, 73)",1,0,0,1
"(57, 73)",1,1,1,0
"(58, 73)",1,1,0,1
"(59, 73)",1,0,1,0
"(60, 73)",1,1,0,1
"(61, 73)",1,0,1,0
"(62, 73)",0,1,0,1
"(63, 73)",1,0,1,0
"(64, 73)",1,0,0,1
"(65, 73)",0,0,1,1
"(66, 73)",0,1,1,0
"(67, 73)",1,0,0,1
"(68, 73)",1,0,1,1
"(69, 73)",0,0,1,0
"(70, 73)",1,0,0,1
"(71, 73)",0,1,1,1
"(72, 73)",0,0,1,0
"(73, 73)",1,1,0,0
"(74, 73)",0,1,0,1
"(75, 73)",0,1,1,0
"(1, 74)",0,1,0,1
"(2, 74)",1,0,1,0
"(3, 74)",1,0,0,1
"(4, 74)",0,1,1,0
"(5, 74)",1,1,0,0
"(6, 74)",1,1,0,1
"(7, 74)",1,0,1,0
"(8, 74)",1,1,0,0
"(9, 74)",0,1,0,1
"(10, 74)",0,0,1,1
"(11, 74)",0,1,1,0
"(12, 74)",1,0,0,0
"(13, 74)",1,1,0,0
"(14, 74)",0,1,0,1
"(15, 74)",1,0,1,0
"(16, 74)",0,1,0,1
"(17, 74)",0,0,1,1
"(18, 74)",1,0,1,0
"(19, 74)",1,0,0,1
"(20, 74)",1,0,1,0
"(21, 74)",1,1,0,0
"(22, 74)",1,1,0,0
"(23, 74)",1,0,0,1
"(24, 74)",0,0,1,1
"(25, 74)",0,1,1,0
"(26, 74)",1,1,0,0
"(27, 74)",1,1,0,0
"(28, 74)",0,1,0,1
"(29, 74)",1,0,1,0
"(30, 74)",1,1,0,0
"(31, 74)",1,0,0,0
"(32, 74)",1,1,0,0
"(33, 74)",0,1,0,0
"(34, 74)",1,0,0,1
"(35, 74)",1,0,1,0
"(36, 74)",1,0,0,1
"(37, 74)",1,0,1,0
"(38, 74)",0,0,0,1
"(39, 74)",0,1,1,1
"(40, 74)",0,1,1,1
"(41, 74)",1,0,1,0
"(42, 74)",1,1,0,0
"(43, 74)",1,0,0,1
"(44, 74)",0,1,1,0
"(45, 74)",0,1,0,1
"(46, 74)",1,0,1,0
"(47, 74)",1,0,0,1
"(48, 74)",0,1,1,0
"(49, 74)",0,0,0,1
"(50, 74)",0,1,1,0
"(51, 74)",0,1,0,1
"(52, 74)",0,1,1,0
"(53, 74)",0,1,0,1
"(54, 74)",1,0,1,0
"(55, 74)",0,1,0,1
"(56, 74)",0,1,1,0
"(57, 74)",0,1,0,1
"(58, 74)",1,1,1,0
"(59, 74)",1,1,0,0
"(60, 74)",0,1,0,0
"(61, 74)",1,1,0,0
"(62, 74)",1,0,0,1
"(63, 74)",0,1,1,0
"(64, 74)",0,1,0,1
"(65, 74)",0,0,1,1
"(66, 74)",0,0,1,1
"(67, 74)",0,1,1,0
"(68, 74)",0,1,0,1
"(69, 74)",0,0,1,1
"(70, 74)",0,1,1,1
"(71, 74)",0,0,1,0
"(72, 74)",1,0,0,1
"(73, 74)",0,1,1,1
"(74, 74)",0,0,1,1
"(75, 74)",1,0,1,0
"(1, 75)",0,0,0,1
"(2, 75)",0,1,1,1
"(3, 75)",0,1,1,0
"(4, 75)",0,0,0,1
"(5, 75)",0,1,1,1
"(6, 75)",0,1,1,0
"(7, 75)",0,1,0,0
"(8, 75)",0,1,0,1
"(9, 75)",0,0,1,1
"(10, 75)",0,0,1,1
"(11, 75)",0,0,1,1
"(12, 75)",0,1,1,1
"(13, 75)",0,1,1,1
"(14, 75)",0,0,1,0
"(15, 75)",0,1,0,1
"(16, 75)",0,0,1,1
"(17, 75)",0,0,1,1
"(18, 75)",0,1,1,1
"(19, 75)",0,1,1,0
"(20, 75)",0,1,0,1
"(21, 75)",0,1,1,0
"(22, 75)",0,1,0,1
"(23, 75)",0,1,1,1
"(24, 75)",0,0,1,1
"(25, 75)",0,0,1,1
"(26, 75)",0,1,1,0
"(27, 75)",0,1,0,1
"(28, 75)",0,0,1,1
"(29, 75)",0,1,1,1
"(30, 75)",0,1,1,0
"(31, 75)",0,1,0,1
"(32, 75)",0,1,1,1
"(33, 75)",0,0,1,1
"(34, 75)",0,1,1,0
"(35, 75)",0,1,0,1
"(36, 75)",0,1,1,0
"(37, 75)",0,1,0,1
"(38, 75)",0,0,1,1
"(39, 75)",0,0,1,1
"(40, 75)",0,0,1,1
"(41, 75)",0,1,1,0
"(42, 75)",0,1,0,1
"(43, 75)",0,1,1,1
"(44, 75)",0,0,1,1
"(45, 75)",0,0,1,1
"(46, 75)",0,1,1,0
"(47, 75)",0,1,0,1
"(48, 75)",0,0,1,1
"(49, 75)",0,0,1,1
"(50, 75)",0,0,1,1
"(51, 75)",0,0,1,1
"(52, 75)",0,0,1,1
"(53, 75)",0,0,1,1
"(54, 75)",0,1,1,1
"(55, 75)",0,0,1,1
"(56, 75)",0,0,1,1
"(57, 75)",0,0,1,0
"(58, 75)",0,1,0,1
"(59, 75)",0,1,1,1
"(60, 75)",0,0,1,1
"(61, 75)",0,1,1,0
"(62, 75)",0,1,0,1
"(63, 75)",0,0,1,1
"(64, 75)",0,0,1,1
"(65, 75)",0,0,1,1
"(66, 75)",0,0,1,1
"(67, 75)",0,0,1,1
"(68, 75)",0,0,1,1
"(69, 75)",0,0,1,1
"(70, 75)",0,0,1,1
"(71, 75)",0,0,1,1
"(72, 75)",0,1,1,0
"(73, 75)",0,0,0,1
"(74, 75)",0,0,1,1
"(75, 75)",0,1,1,0
