  cell  ,E,W,N,S
"(185, 120)",1,1,0,1
"(186, 120)",1,0,1,1
"(187, 120)",1,0,1,1
"(188, 120)",0,0,1,0
"(189, 120)",1,1,0,0
"(190, 120)",1,1,0,1
"(191, 120)",0,0,1,0
"(192, 120)",1,1,0,1
"(193, 120)",0,0,1,0
"(194, 120)",1,1,0,0
"(195, 120)",0,1,0,0
"(196, 120)",1,0,0,1
"(197, 120)",1,0,1,0
"(198, 120)",0,1,0,1
"(199, 120)",0,1,1,0
"(200, 120)",1,1,0,0
"(1, 121)",1,0,0,1
"(2, 121)",0,1,1,0
"(3, 121)",1,1,0,1
"(4, 121)",0,0,1,0
"(5, 121)",1,1,0,0
"(6, 121)",0,1,0,1
"(7, 121)",0,0,1,1
"(8, 121)",1,0,1,0
"(9, 121)",1,1,0,0
"(10, 121)",1,0,0,1
"(11, 121)",0,1,1,0
"(12, 121)",0,1,0,1
"(13, 121)",0,0,1,1
"(14, 121)",0,1,1,0
"(15, 121)",1,0,0,1
"(16, 121)",1,0,1,0
"(17, 121)",0,1,0,0
"(18, 121)",0,1,0,1
"(19, 121)",1,0,1,1
"(20, 121)",1,0,1,0
"(21, 121)",1,1,0,0
"(22, 121)",0,1,0,1
"(23, 121)",0,1,1,0
"(24, 121)",1,1,0,0
"(25, 121)",0,0,0,1
"(26, 121)",1,0,1,1
"(27, 121)",0,1,1,0
"(28, 121)",1,1,0,0
"(29, 121)",1,0,0,1
"(30, 121)",1,0,1,1
"(31, 121)",1,0,1,0
"(32, 121)",0,1,0,0
"(33, 121)",1,1,0,0
"(34, 121)",1,1,0,0
"(35, 121)",1,0,0,1
"(36, 121)",1,0,1,0
"(37, 121)",1,1,0,0
"(38, 121)",1,1,0,0
"(39, 121)",1,1,0,0
"(40, 121)",1,1,0,1
"(41, 121)",0,0,1,0
"(42, 121)",0,1,0,1
"(43, 121)",0,0,1,1
"(44, 121)",0,0,1,1
"(45, 121)",0,0,1,1
"(46, 121)",1,0,1,0
"(47, 121)",1,0,0,1
"(48, 121)",0,0,1,1
"(49, 121)",0,0,1,1
"(50, 121)",0,1,1,0
"(51, 121)",0,1,0,1
"(52, 121)",1,0,1,1
"(53, 121)",0,0,1,1
"(54, 121)",0,1,1,0
"(55, 121)",0,1,0,1
"(56, 121)",1,0,1,0
"(57, 121)",1,1,0,0
"(58, 121)",1,0,0,1
"(59, 121)",0,0,1,1
"(60, 121)",1,0,1,0
"(61, 121)",1,0,0,1
"(62, 121)",1,1,1,0
"(63, 121)",0,1,0,0
"(64, 121)",1,1,0,0
"(65, 121)",1,0,0,0
"(66, 121)",1,1,0,0
"(67, 121)",0,1,0,1
"(68, 121)",1,1,1,0
"(69, 121)",1,1,0,0
"(70, 121)",0,1,0,1
"(71, 121)",0,1,1,0
"(72, 121)",1,0,0,1
"(73, 121)",0,0,1,1
"(74, 121)",1,0,1,0
"(75, 121)",1,0,0,1
"(76, 121)",1,0,1,1
"(77, 121)",0,1,1,0
"(78, 121)",0,1,0,1
"(79, 121)",0,1,1,0
"(80, 121)",1,0,0,1
"(81, 121)",0,1,1,0
"(82, 121)",1,0,0,1
"(83, 121)",0,1,1,0
"(84, 121)",0,0,0,1
"(85, 121)",1,1,1,0
"(86, 121)",1,1,0,0
"(87, 121)",1,0,0,1
"(88, 121)",0,1,1,1
"(89, 121)",0,0,1,0
"(90, 121)",1,1,0,0
"(91, 121)",0,1,0,0
"(92, 121)",1,0,0,1
"(93, 121)",0,1,1,0
"(94, 121)",0,1,0,1
"(95, 121)",0,1,1,1
"(96, 121)",0,1,1,0
"(97, 121)",1,0,0,1
"(98, 121)",0,1,1,0
"(99, 121)",0,1,0,1
"(100, 121)",0,1,1,0
"(101, 121)",0,1,0,1
"(102, 121)",0,0,1,1
"(103, 121)",0,0,1,1
"(104, 121)",0,1,1,0
"(105, 121)",0,1,0,1
"(106, 121)",1,0,1,0
"(107, 121)",1,0,0,1
"(108, 121)",1,1,1,0
"(109, 121)",1,0,0,1
"(110, 121)",0,0,1,1
"(111, 121)",1,0,1,0
"(112, 121)",1,1,0,0
"(113, 121)",1,0,0,1
"(114, 121)",0,0,1,1
"(115, 121)",0,0,1,1
"(116, 121)",1,0,1,0
"(117, 121)",0,1,0,1
"(118, 121)",0,1,1,0
"(119, 121)",1,1,0,1
"(120, 121)",0,1,1,0
"(121, 121)",1,1,0,0
"(122, 121)",0,0,0,1
"(123, 121)",0,1,1,1
"(124, 121)",1,1,1,0
"(125, 121)",1,1,0,0
"(126, 121)",0,1,0,0
"(127, 121)",1,0,0,1
"(128, 121)",0,0,1,1
"(129, 121)",0,1,1,0
"(130, 121)",1,1,0,0
"(131, 121)",1,1,0,0
"(132, 121)",1,0,0,1
"(133, 121)",0,1,1,0
"(134, 121)",1,0,0,1
"(135, 121)",0,1,1,0
"(136, 121)",0,1,0,0
"(137, 121)",1,1,0,0
"(138, 121)",0,0,0,1
"(139, 121)",1,1,1,0
"(140, 121)",1,0,0,1
"(141, 121)",0,1,1,0
"(142, 121)",1,0,0,1
"(143, 121)",0,1,1,0
"(144, 121)",0,1,0,1
"(145, 121)",1,0,1,0
"(146, 121)",0,1,0,1
"(147, 121)",0,0,1,1
"(148, 121)",1,0,1,0
"(149, 121)",1,0,0,0
"(150, 121)",1,1,0,0
"(151, 121)",0,0,0,1
"(152, 121)",0,0,1,1
"(153, 121)",1,1,1,0
"(154, 121)",1,1,0,1
"(155, 121)",1,0,1,0
"(156, 121)",0,1,0,1
"(157, 121)",0,1,1,0
"(158, 121)",1,1,0,0
"(159, 121)",1,0,0,1
"(160, 121)",0,0,1,1
"(161, 121)",0,0,1,1
"(162, 121)",0,0,1,1
"(163, 121)",1,0,1,0
"(164, 121)",1,1,0,0
"(165, 121)",1,1,0,0
"(166, 121)",1,1,0,1
"(167, 121)",0,0,1,0
"(168, 121)",1,1,0,0
"(169, 121)",1,1,0,0
"(170, 121)",1,1,0,0
"(171, 121)",0,1,0,1
"(172, 121)",1,0,1,1
"(173, 121)",1,0,1,0
"(174, 121)",1,1,0,0
"(175, 121)",1,0,0,1
"(176, 121)",0,1,1,0
"(177, 121)",1,1,0,0
"(178, 121)",0,1,0,0
"(179, 121)",1,1,0,0
"(180, 121)",0,1,0,1
"(181, 121)",1,0,1,1
"(182, 121)",1,0,1,1
"(183, 121)",0,0,1,0
"(184, 121)",1,1,0,0
"(185, 121)",0,1,0,0
"(186, 121)",1,1,0,0
"(187, 121)",1,1,0,0
"(188, 121)",1,0,0,1
"(189, 121)",0,1,1,0
"(190, 121)",0,1,0,1
"(191, 121)",0,0,1,1
"(192, 121)",0,1,1,0
"(193, 121)",1,0,0,1
"(194, 121)",0,1,1,0
"(195, 121)",1,0,0,1
"(196, 121)",0,1,1,0
"(197, 121)",0,1,0,1
"(198, 121)",0,0,1,1
"(199, 121)",1,0,1,0
"(200, 121)",1,1,0,0
"(1, 122)",1,1,0,0
"(2, 122)",0,0,0,1
"(3, 122)",0,1,1,1
"(4, 122)",1,0,1,1
"(5, 122)",0,1,1,1
"(6, 122)",0,0,1,1
"(7, 122)",0,0,1,0
"(8, 122)",1,1,0,0
"(9, 122)",1,1,0,0
"(10, 122)",0,1,0,1
"(11, 122)",0,0,1,1
"(12, 122)",0,0,1,1
"(13, 122)",1,0,1,0
"(14, 122)",1,0,0,0
"(15, 122)",1,1,0,0
"(16, 122)",0,1,0,1
"(17, 122)",0,0,1,1
"(18, 122)",1,0,1,0
"(19, 122)",0,1,0,0
"(20, 122)",1,1,0,0
"(21, 122)",1,1,0,0
"(22, 122)",1,0,0,1
"(23, 122)",0,0,1,1
"(24, 122)",0,1,1,1
"(25, 122)",0,0,1,1
"(26, 122)",0,1,1,0
"(27, 122)",1,0,0,0
"(28, 122)",1,1,0,1
"(29, 122)",0,1,1,0
"(30, 122)",1,1,0,0
"(31, 122)",0,1,0,1
"(32, 122)",0,0,1,1
"(33, 122)",0,1,1,0
"(34, 122)",0,1,0,1
"(35, 122)",0,1,1,0
"(36, 122)",0,1,0,1
"(37, 122)",0,1,1,0
"(38, 122)",1,1,0,1
"(39, 122)",0,1,1,0
"(40, 122)",1,1,0,1
"(41, 122)",0,0,1,1
"(42, 122)",0,0,1,1
"(43, 122)",1,0,1,1
"(44, 122)",1,0,1,0
"(45, 122)",1,0,0,1
"(46, 122)",1,1,1,0
"(47, 122)",1,1,0,0
"(48, 122)",1,0,0,1
"(49, 122)",0,0,1,0
"(50, 122)",1,0,0,1
"(51, 122)",1,0,1,0
"(52, 122)",0,1,0,1
"(53, 122)",1,0,1,0
"(54, 122)",1,0,0,0
"(55, 122)",1,0,0,1
"(56, 122)",0,1,1,0
"(57, 122)",1,1,0,0
"(58, 122)",0,1,0,1
"(59, 122)",1,0,1,0
"(60, 122)",1,1,0,1
"(61, 122)",0,1,1,0
"(62, 122)",0,1,0,0
"(63, 122)",1,0,0,1
"(64, 122)",0,1,1,0
"(65, 122)",1,1,0,0
"(66, 122)",0,1,0,1
"(67, 122)",1,0,1,0
"(68, 122)",1,1,0,0
"(69, 122)",1,1,0,0
"(70, 122)",1,0,0,1
"(71, 122)",1,0,1,0
"(72, 122)",1,1,0,0
"(73, 122)",1,0,0,1
"(74, 122)",0,1,1,0
"(75, 122)",1,1,0,0
"(76, 122)",1,1,0,1
"(77, 122)",1,0,1,0
"(78, 122)",1,0,0,1
"(79, 122)",0,0,1,1
"(80, 122)",0,1,1,1
"(81, 122)",1,0,1,0
"(82, 122)",0,1,0,1
"(83, 122)",1,0,1,0
"(84, 122)",1,0,0,1
"(85, 122)",0,1,1,0
"(86, 122)",0,1,0,1
"(87, 122)",0,1,1,0
"(88, 122)",1,0,0,1
"(89, 122)",0,0,1,1
"(90, 122)",0,1,1,0
"(91, 122)",1,0,0,1
"(92, 122)",0,1,1,1
"(93, 122)",0,0,1,0
"(94, 122)",1,0,0,1
"(95, 122)",0,0,1,1
"(96, 122)",1,0,1,0
"(97, 122)",1,1,0,1
"(98, 122)",1,0,1,0
"(99, 122)",1,0,0,1
"(100, 122)",0,0,1,1
"(101, 122)",0,0,1,1
"(102, 122)",1,0,1,1
"(103, 122)",0,0,1,1
"(104, 122)",0,0,1,1
"(105, 122)",0,0,1,0
"(106, 122)",1,1,0,0
"(107, 122)",1,1,0,0
"(108, 122)",0,1,0,0
"(109, 122)",0,1,0,1
"(110, 122)",1,0,1,0
"(111, 122)",1,1,0,0
"(112, 122)",1,1,0,0
"(113, 122)",1,1,0,0
"(114, 122)",0,0,0,1
"(115, 122)",1,0,1,0
"(116, 122)",1,1,0,0
"(117, 122)",1,0,0,1
"(118, 122)",1,0,1,0
"(119, 122)",0,1,0,1
"(120, 122)",1,0,1,0
"(121, 122)",0,1,0,1
"(122, 122)",0,0,1,1
"(123, 122)",1,0,1,0
"(124, 122)",0,1,0,1
"(125, 122)",0,1,1,0
"(126, 122)",1,0,0,1
"(127, 122)",0,1,1,0
"(128, 122)",1,0,0,0
"(129, 122)",1,0,0,1
"(130, 122)",0,1,1,0
"(131, 122)",1,1,0,0
"(132, 122)",1,1,0,0
"(133, 122)",1,0,0,0
"(134, 122)",0,1,0,1
"(135, 122)",1,0,1,0
"(136, 122)",1,0,0,1
"(137, 122)",0,1,1,1
"(138, 122)",0,0,1,1
"(139, 122)",0,1,1,0
"(140, 122)",0,1,0,1
"(141, 122)",0,0,1,1
"(142, 122)",0,1,1,0
"(143, 122)",0,0,0,1
"(144, 122)",1,0,1,0
"(145, 122)",0,1,0,1
"(146, 122)",1,0,1,0
"(147, 122)",1,0,0,0
"(148, 122)",1,1,0,0
"(149, 122)",1,1,0,1
"(150, 122)",0,1,1,1
"(151, 122)",0,0,1,1
"(152, 122)",1,0,1,0
"(153, 122)",1,1,0,0
"(154, 122)",1,1,0,0
"(155, 122)",1,1,0,1
"(156, 122)",0,0,1,1
"(157, 122)",0,0,1,1
"(158, 122)",0,1,1,0
"(159, 122)",0,1,0,1
"(160, 122)",1,0,1,1
"(161, 122)",1,0,1,0
"(162, 122)",1,0,0,0
"(163, 122)",0,1,0,1
"(164, 122)",0,1,1,1
"(165, 122)",1,1,1,0
"(166, 122)",0,1,0,1
"(167, 122)",0,0,1,1
"(168, 122)",0,1,1,1
"(169, 122)",0,1,1,0
"(170, 122)",1,1,0,0
"(171, 122)",1,0,0,1
"(172, 122)",0,1,1,0
"(173, 122)",1,1,0,0
"(174, 122)",0,1,0,1
"(175, 122)",0,1,1,0
"(176, 122)",1,0,0,0
"(177, 122)",1,1,0,0
"(178, 122)",1,0,0,1
"(179, 122)",1,1,1,0
"(180, 122)",1,0,0,0
"(181, 122)",1,1,0,0
"(182, 122)",0,1,0,0
"(183, 122)",1,0,0,1
"(184, 122)",0,1,1,0
"(185, 122)",1,0,0,1
"(186, 122)",1,1,1,0
"(187, 122)",0,1,0,0
"(188, 122)",0,1,0,1
"(189, 122)",0,0,1,1
"(190, 122)",1,0,1,0
"(191, 122)",0,0,0,1
"(192, 122)",1,0,1,0
"(193, 122)",1,1,0,0
"(194, 122)",1,0,0,1
"(195, 122)",0,1,1,0
"(196, 122)",1,0,0,1
"(197, 122)",0,0,1,1
"(198, 122)",1,0,1,0
"(199, 122)",1,1,0,0
"(200, 122)",1,1,0,0
"(1, 123)",1,1,0,0
"(2, 123)",1,0,0,1
"(3, 123)",1,0,1,0
"(4, 123)",0,1,0,1
"(5, 123)",0,0,1,0
"(6, 123)",1,0,0,1
"(7, 123)",0,0,1,1
"(8, 123)",0,1,1,0
"(9, 123)",1,1,0,1
"(10, 123)",0,0,1,0
"(11, 123)",1,0,0,1
"(12, 123)",0,0,1,1
"(13, 123)",0,1,1,1
"(14, 123)",0,1,1,0
"(15, 123)",1,1,0,0
"(16, 123)",1,0,0,1
"(17, 123)",1,0,1,0
"(18, 123)",0,1,0,1
"(19, 123)",1,0,1,0
"(20, 123)",1,1,0,0
"(21, 123)",1,1,0,1
"(22, 123)",0,1,1,1
"(23, 123)",0,0,1,0
"(24, 123)",1,0,0,1
"(25, 123)",1,0,1,0
"(26, 123)",1,0,0,1
"(27, 123)",0,1,1,0
"(28, 123)",1,1,0,0
"(29, 123)",1,0,0,0
"(30, 123)",1,1,0,1
"(31, 123)",0,0,1,0
"(32, 123)",1,0,0,1
"(33, 123)",0,0,1,1
"(34, 123)",1,0,1,1
"(35, 123)",0,0,1,1
"(36, 123)",0,0,1,0
"(37, 123)",1,0,0,1
"(38, 123)",0,1,1,0
"(39, 123)",1,0,0,1
"(40, 123)",0,1,1,1
"(41, 123)",0,0,1,0
"(42, 123)",1,0,0,1
"(43, 123)",1,1,1,0
"(44, 123)",0,1,0,0
"(45, 123)",1,1,0,0
"(46, 123)",1,1,0,0
"(47, 123)",1,1,0,0
"(48, 123)",1,1,0,0
"(49, 123)",1,0,0,1
"(50, 123)",0,1,1,0
"(51, 123)",1,1,0,0
"(52, 123)",1,0,0,1
"(53, 123)",0,1,1,0
"(54, 123)",1,1,0,0
"(55, 123)",0,1,0,1
"(56, 123)",1,0,1,1
"(57, 123)",0,1,1,1
"(58, 123)",0,0,1,1
"(59, 123)",0,1,1,0
"(60, 123)",0,1,0,0
"(61, 123)",1,0,0,1
"(62, 123)",0,0,1,1
"(63, 123)",0,1,1,0
"(64, 123)",1,0,0,1
"(65, 123)",0,1,1,1
"(66, 123)",0,0,1,0
"(67, 123)",1,1,0,0
"(68, 123)",1,1,0,0
"(69, 123)",1,1,0,0
"(70, 123)",1,1,0,0
"(71, 123)",0,1,0,0
"(72, 123)",1,1,0,0
"(73, 123)",0,1,0,1
"(74, 123)",1,0,1,0
"(75, 123)",0,1,0,1
"(76, 123)",0,1,1,0
"(77, 123)",1,1,0,0
"(78, 123)",0,1,0,0
"(79, 123)",1,0,0,1
"(80, 123)",1,0,1,0
"(81, 123)",0,1,0,1
"(82, 123)",0,0,1,0
"(83, 123)",1,1,0,1
"(84, 123)",0,1,1,0
"(85, 123)",1,0,0,1
"(86, 123)",0,0,1,1
"(87, 123)",0,0,1,1
"(88, 123)",0,1,1,0
"(89, 123)",1,0,0,1
"(90, 123)",0,0,1,1
"(91, 123)",0,1,1,0
"(92, 123)",1,0,0,1
"(93, 123)",0,0,1,1
"(94, 123)",0,1,1,0
"(95, 123)",1,0,0,0
"(96, 123)",1,1,0,0
"(97, 123)",0,1,0,0
"(98, 123)",1,1,0,0
"(99, 123)",1,1,0,0
"(100, 123)",1,0,0,1
"(101, 123)",1,0,1,0
"(102, 123)",0,1,0,1
"(103, 123)",0,0,1,1
"(104, 123)",0,0,1,1
"(105, 123)",1,0,1,0
"(106, 123)",1,1,0,0
"(107, 123)",0,1,0,1
"(108, 123)",0,0,1,1
"(109, 123)",0,0,1,1
"(110, 123)",0,1,1,0
"(111, 123)",1,1,0,0
"(112, 123)",1,1,0,0
"(113, 123)",0,1,0,1
"(114, 123)",1,0,1,0
"(115, 123)",1,1,0,0
"(116, 123)",0,1,0,1
"(117, 123)",0,1,1,0
"(118, 123)",1,1,0,0
"(119, 123)",1,0,0,0
"(120, 123)",1,1,0,0
"(121, 123)",1,0,0,1
"(122, 123)",0,0,1,0
"(123, 123)",0,1,0,1
"(124, 123)",1,0,1,0
"(125, 123)",1,0,0,1
"(126, 123)",0,1,1,0
"(127, 123)",1,0,0,1
"(128, 123)",0,1,1,0
"(129, 123)",1,1,0,0
"(130, 123)",1,0,0,1
"(131, 123)",1,1,1,0
"(132, 123)",1,1,0,0
"(133, 123)",1,1,0,1
"(134, 123)",1,0,1,0
"(135, 123)",0,1,0,1
"(136, 123)",0,1,1,0
"(137, 123)",1,0,0,1
"(138, 123)",0,0,1,1
"(139, 123)",0,0,1,1
"(140, 123)",0,0,1,1
"(141, 123)",0,0,1,1
"(142, 123)",0,0,1,1
"(143, 123)",1,0,1,1
"(144, 123)",0,1,1,1
"(145, 123)",0,0,1,0
"(146, 123)",1,1,0,0
"(147, 123)",1,1,0,1
"(148, 123)",0,1,1,0
"(149, 123)",0,1,0,0
"(150, 123)",1,0,0,1
"(151, 123)",1,0,1,0
"(152, 123)",1,1,0,0
"(153, 123)",1,1,0,0
"(154, 123)",1,1,0,0
"(155, 123)",0,1,0,0
"(156, 123)",1,0,0,1
"(157, 123)",1,0,1,0
"(158, 123)",1,0,0,1
"(159, 123)",1,0,1,0
"(160, 123)",0,1,0,0
"(161, 123)",1,1,0,0
"(162, 123)",0,1,0,1
"(163, 123)",0,0,1,1
"(164, 123)",0,0,1,1
"(165, 123)",0,1,1,0
"(166, 123)",1,0,0,1
"(167, 123)",1,0,1,0
"(168, 123)",1,0,0,1
"(169, 123)",0,0,1,1
"(170, 123)",0,1,1,0
"(171, 123)",1,1,0,0
"(172, 123)",0,0,0,1
"(173, 123)",0,1,1,0
"(174, 123)",1,0,0,1
"(175, 123)",1,0,1,0
"(176, 123)",1,1,0,1
"(177, 123)",0,1,1,1
"(178, 123)",0,1,1,0
"(179, 123)",0,1,0,1
"(180, 123)",1,1,1,0
"(181, 123)",0,1,0,1
"(182, 123)",0,0,1,1
"(183, 123)",0,1,1,0
"(184, 123)",0,0,0,1
"(185, 123)",1,1,1,0
"(186, 123)",1,1,0,0
"(187, 123)",1,0,0,1
"(188, 123)",0,0,1,1
"(189, 123)",1,0,1,0
"(190, 123)",1,1,0,0
"(191, 123)",1,0,0,1
"(192, 123)",1,1,1,0
"(193, 123)",1,1,0,0
"(194, 123)",0,1,0,1
"(195, 123)",1,0,1,0
"(196, 123)",1,1,0,0
"(197, 123)",1,0,0,1
"(198, 123)",0,1,1,0
"(199, 123)",0,1,0,1
"(200, 123)",0,1,1,0
"(1, 124)",0,1,0,1
"(2, 124)",0,1,1,0
"(3, 124)",0,1,0,1
"(4, 124)",0,0,1,1
"(5, 124)",0,0,1,1
"(6, 124)",1,1,1,0
"(7, 124)",1,0,0,1
"(8, 124)",1,0,1,0
"(9, 124)",1,1,0,1
"(10, 124)",0,0,1,1
"(11, 124)",0,1,1,0
"(12, 124)",1,0,0,0
"(13, 124)",1,0,0,1
"(14, 124)",0,0,1,1
"(15, 124)",0,1,1,0
"(16, 124)",0,1,0,0
"(17, 124)",1,1,0,1
"(18, 124)",0,0,1,0
"(19, 124)",1,1,0,0
"(20, 124)",1,1,0,0
"(21, 124)",1,1,0,0
"(22, 124)",1,0,0,1
"(23, 124)",0,0,1,1
"(24, 124)",0,1,1,0
"(25, 124)",1,1,0,0
"(26, 124)",1,1,0,0
"(27, 124)",1,0,0,1
"(28, 124)",0,1,1,0
"(29, 124)",1,1,0,1
"(30, 124)",1,1,1,0
"(31, 124)",1,0,0,1
"(32, 124)",0,1,1,0
"(33, 124)",1,0,0,1
"(34, 124)",0,1,1,0
"(35, 124)",1,0,0,1
"(36, 124)",1,0,1,0
"(37, 124)",1,1,0,0
"(38, 124)",0,0,0,1
"(39, 124)",1,1,1,0
"(40, 124)",1,0,0,0
"(41, 124)",1,0,0,1
"(42, 124)",0,1,1,0
"(43, 124)",0,1,0,0
"(44, 124)",1,0,0,1
"(45, 124)",0,1,1,1
"(46, 124)",1,1,1,0
"(47, 124)",1,1,0,0
"(48, 124)",1,1,0,1
"(49, 124)",0,1,1,1
"(50, 124)",1,0,1,0
"(51, 124)",1,1,0,0
"(52, 124)",0,1,0,1
"(53, 124)",1,0,1,1
"(54, 124)",0,1,1,1
"(55, 124)",0,0,1,0
"(56, 124)",1,1,0,0
"(57, 124)",1,0,0,1
"(58, 124)",0,0,1,1
"(59, 124)",0,0,1,1
"(60, 124)",1,0,1,0
"(61, 124)",0,1,0,1
"(62, 124)",0,0,1,1
"(63, 124)",1,0,1,0
"(64, 124)",0,1,0,1
"(65, 124)",0,0,1,1
"(66, 124)",1,0,1,0
"(67, 124)",1,1,0,0
"(68, 124)",0,1,0,0
"(69, 124)",0,1,0,1
"(70, 124)",1,1,1,0
"(71, 124)",1,0,0,1
"(72, 124)",0,1,1,0
"(73, 124)",0,0,0,1
"(74, 124)",0,1,1,1
"(75, 124)",0,0,1,1
"(76, 124)",0,0,1,1
"(77, 124)",0,1,1,0
"(78, 124)",1,0,0,1
"(79, 124)",0,1,1,0
"(80, 124)",0,1,0,1
"(81, 124)",0,0,1,1
"(82, 124)",1,0,1,0
"(83, 124)",1,1,0,0
"(84, 124)",1,0,0,1
"(85, 124)",0,1,1,0
"(86, 124)",1,0,0,1
"(87, 124)",1,0,1,0
"(88, 124)",1,0,0,1
"(89, 124)",0,1,1,1
"(90, 124)",0,0,1,1
"(91, 124)",1,0,1,0
"(92, 124)",0,1,0,1
"(93, 124)",1,0,1,0
"(94, 124)",1,0,0,1
"(95, 124)",1,1,1,0
"(96, 124)",0,1,0,1
"(97, 124)",0,0,1,1
"(98, 124)",0,1,1,0
"(99, 124)",0,1,0,1
"(100, 124)",0,1,1,0
"(101, 124)",0,1,0,1
"(102, 124)",0,0,1,1
"(103, 124)",0,0,1,0
"(104, 124)",1,0,0,1
"(105, 124)",0,1,1,0
"(106, 124)",0,1,0,1
"(107, 124)",1,0,1,0
"(108, 124)",1,0,0,1
"(109, 124)",0,0,1,1
"(110, 124)",1,0,1,0
"(111, 124)",1,1,0,0
"(112, 124)",1,1,0,0
"(113, 124)",1,0,0,1
"(114, 124)",0,1,1,0
"(115, 124)",1,1,0,0
"(116, 124)",1,0,0,1
"(117, 124)",1,0,1,0
"(118, 124)",1,1,0,0
"(119, 124)",1,1,0,1
"(120, 124)",0,1,1,0
"(121, 124)",1,1,0,0
"(122, 124)",1,0,0,1
"(123, 124)",0,0,1,1
"(124, 124)",0,1,1,0
"(125, 124)",1,1,0,0
"(126, 124)",0,0,0,1
"(127, 124)",1,1,1,0
"(128, 124)",1,0,0,1
"(129, 124)",0,1,1,0
"(130, 124)",1,1,0,0
"(131, 124)",0,1,0,1
"(132, 124)",0,1,1,0
"(133, 124)",1,1,0,0
"(134, 124)",0,1,0,1
"(135, 124)",0,0,1,1
"(136, 124)",1,0,1,0
"(137, 124)",0,1,0,1
"(138, 124)",0,0,1,1
"(139, 124)",1,0,1,0
"(140, 124)",1,0,0,0
"(141, 124)",1,0,0,1
"(142, 124)",0,0,1,1
"(143, 124)",0,1,1,0
"(144, 124)",1,0,0,1
"(145, 124)",0,0,1,1
"(146, 124)",0,1,1,0
"(147, 124)",1,1,0,0
"(148, 124)",1,0,0,1
"(149, 124)",0,0,1,1
"(150, 124)",0,1,1,0
"(151, 124)",1,1,0,0
"(152, 124)",0,1,0,1
"(153, 124)",0,1,1,0
"(154, 124)",1,1,0,0
"(155, 124)",1,0,0,1
"(156, 124)",0,1,1,0
"(157, 124)",0,1,0,1
"(158, 124)",0,1,1,0
"(159, 124)",0,1,0,1
"(160, 124)",0,0,1,1
"(161, 124)",1,1,1,0
"(162, 124)",1,0,0,1
"(163, 124)",0,0,1,1
"(164, 124)",0,0,1,1
"(165, 124)",0,0,1,1
"(166, 124)",0,1,1,0
"(167, 124)",1,1,0,0
"(168, 124)",1,1,0,1
"(169, 124)",0,0,1,0
"(170, 124)",1,0,0,1
"(171, 124)",1,1,1,0
"(172, 124)",1,0,0,1
"(173, 124)",0,0,1,1
"(174, 124)",0,1,1,0
"(175, 124)",0,1,0,1
"(176, 124)",0,1,1,0
"(177, 124)",1,0,0,1
"(178, 124)",1,0,1,0
"(179, 124)",0,0,0,1
"(180, 124)",0,1,1,1
"(181, 124)",0,0,1,1
"(182, 124)",0,0,1,1
"(183, 124)",0,0,1,1
"(184, 124)",0,0,1,1
"(185, 124)",1,1,1,0
"(186, 124)",0,1,0,0
"(187, 124)",1,1,0,0
"(188, 124)",1,0,0,0
"(189, 124)",1,1,0,0
"(190, 124)",1,1,0,1
"(191, 124)",0,1,1,0
"(192, 124)",0,1,0,0
"(193, 124)",0,1,0,1
"(194, 124)",1,0,1,0
"(195, 124)",0,1,0,1
"(196, 124)",0,1,1,0
"(197, 124)",1,1,0,0
"(198, 124)",0,0,0,1
"(199, 124)",1,0,1,1
"(200, 124)",1,0,1,0
"(1, 125)",1,0,0,1
"(2, 125)",1,0,1,1
"(3, 125)",0,0,1,0
"(4, 125)",1,0,0,1
"(5, 125)",0,0,1,1
"(6, 125)",0,1,1,0
"(7, 125)",1,1,0,0
"(8, 125)",1,1,0,0
"(9, 125)",0,1,0,1
"(10, 125)",0,0,1,1
"(11, 125)",1,0,1,0
"(12, 125)",1,1,0,0
"(13, 125)",1,1,0,0
"(14, 125)",1,0,0,1
"(15, 125)",0,0,1,1
"(16, 125)",1,0,1,0
"(17, 125)",1,1,0,0
"(18, 125)",1,0,0,1
"(19, 125)",0,1,1,0
"(20, 125)",1,1,0,0
"(21, 125)",1,1,0,0
"(22, 125)",1,1,0,0
"(23, 125)",1,0,0,0
"(24, 125)",1,0,0,1
"(25, 125)",1,1,1,0
"(26, 125)",0,1,0,1
"(27, 125)",0,1,1,1
"(28, 125)",1,0,1,0
"(29, 125)",0,1,0,0
"(30, 125)",1,1,0,0
"(31, 125)",0,1,0,1
"(32, 125)",1,0,1,0
"(33, 125)",0,1,0,1
"(34, 125)",0,0,1,1
"(35, 125)",0,1,1,0
"(36, 125)",1,1,0,0
"(37, 125)",0,1,0,1
"(38, 125)",1,0,1,0
"(39, 125)",0,1,0,1
"(40, 125)",1,1,1,0
"(41, 125)",0,1,0,1
"(42, 125)",0,0,1,1
"(43, 125)",1,0,1,0
"(44, 125)",1,1,0,0
"(45, 125)",0,0,0,1
"(46, 125)",0,1,1,0
"(47, 125)",1,1,0,0
"(48, 125)",1,1,0,1
"(49, 125)",0,0,1,0
"(50, 125)",1,1,0,0
"(51, 125)",0,1,0,1
"(52, 125)",1,0,1,0
"(53, 125)",0,1,0,0
"(54, 125)",1,0,0,1
"(55, 125)",1,0,1,0
"(56, 125)",1,1,0,0
"(57, 125)",0,1,0,1
"(58, 125)",1,0,1,0
